"";"id";"number";"title";"authors";"projectcode";"date";"jel";"lemma";"stem"
"602";633;"2014-002";"A Simultaneous Confidence Corridor for Varying Coefficient Regression with Sparse Functional Data";"Lijie Gu, Li Wang, Wolfgang Karl H‰rdle and  Lijian Yang";"B1";"2014-01-03";"C14,   C23";"consider theoretical bootstrap coupling technique nonparametric robust smoother quantile regression verify bootstrap improvement cope curse dimensionality variant coupling bootstrap technique develop additive model symmetric error distribution extension quantile regression framework bootstrap method can use many situation like construct condence interval band demonstrate bootstrap improvement asymptotic band theoretically also simulation application firm expenditure interaction economic sector stock market";"consid theoret bootstrap coupl techniqu nonparametr robust smoother quantil regress verifi bootstrap improv cope curs dimension variant coupl bootstrap techniqu develop addit model symmetr error distribut extens quantil regress framework bootstrap method can us mani situat like construct condenc interv band demonstr bootstrap improv asymptot band theoret also simul applic firm expenditur interact econom sector stock market"
"603";634;"2014-003";"An Extended Single Index Model with Missing Response at Random";"Qihua Wang, Tao Zhang and  Wolfgang Karl H‰rdle";"B1";"2014-01-03";"62J99,   62E20";"principal component analysis pca widely use dimension reduction tool analysis many kind high-dimensional datum use signal processing mechanical ingeneering psychometrics field different name still bear mathematical idea decomposition variation high dimensional object uncorrelated factor component however many application one interested capture tail variable datum rather variation around mean application include weather related event curve expect shortfall speed analysis among other high dimensional tail object one like study pca fashion tail character though require dimension reduction asymmetric norm rather classical l2-type orthogonal projection develop analogue pca asymmetric norm norm cover quantiles expectiles another tail event measure difficulty natural basis principal component k-dimensional subspace find propose denitions principal component provide algorithm base iterative least square prove upper bound convergence time compare performance simulation study apply algorithm chinese weather dataset view weather derivative pricing";"princip compon analysi pca wide us dimens reduct tool analysi mani kind high-dimension data us signal process mechan ingen psychometr field differ name still bear mathemat idea decomposit variat high dimension object uncorrel factor compon howev mani applic on interest captur tail variabl data rather variat around mean applic includ weather relat event curv expect shortfal speed analysi among other high dimension tail object on like studi pca fashion tail charact though requir dimens reduct asymmetr norm rather classic l2-type orthogon project develop analogu pca asymmetr norm norm cover quantil expectil anoth tail event measur difficulti natur basi princip compon k-dimension subspac found propos denit princip compon provid algorithm base iter least squar prove upper bound converg time compar perform simul studi appli algorithm chines weather dataset view weather deriv price"
"604";635;"2014-004";"Structural Vector Autoregressive Analysis in a Data Rich Environment: A Survey";"Helmut L¸tkepohl";"C15";"2014-01-09";"C32";"consider vary coefficient regression model sparse functional datum time vary response variable depend linearly time independent covariates coefficient function time dependent covariates base spline smooth propose datum drive simultaneous confidence corridor coefficient function asymptotically correct confidence level confidence corridor useful benchmark statistical inference global shape coefficient function hypothesis simulation experiment corroborate theoretical result example cd4/ hiv study use illustrate inference make computable p-values effect smoking preinfection cd4 cell percentage age cd4 cell percentage hiv infected patient treatment";"consid vari coeffici regress model spars function data time vari respons variabl depend linearli time independ covari coeffici function time depend covari base spline smooth propos data driven simultan confid corridor coeffici function asymptot correct confid level confid corridor us benchmark statist infer global shape coeffici function hypothes simul experi corrobor theoret result exampl cd4/ hiv studi us illustr infer made comput p-valu effect smoke preinfect cd4 cell percentag ag cd4 cell percentag hiv infect patient treatment"
"605";636;"2014-005";"Functional stable limit theorems for efficient spectral covolatility estimators";"Randolf Altmeyer and  Markus Bibinger";"C12";"2014-01-13";"C14,   C32";"extended single-index model consider response miss random three-step estimation procedure develop define estimator single index parameter vector joint estimating equation propose estimator show asymptotically normal iterative scheme compute estimator propose algorithm involve one-dimensional nonparametric smoother thereby avoid datum sparsity problem cause high model dimensionality simulation study conduct investigate finite sample performance pro- pose estimator";"extend single-index model consid respons miss random three-step estim procedur develop defin estim singl index paramet vector joint estim equat propos estim shown asymptot normal iter scheme comput estim propos algorithm involv one-dimension nonparametr smoother therebi avoid data sparsiti problem caus high model dimension simul studi conduct investig finit sampl perform pro- pose estim"
"606";637;"2014-006";"A consistent two-factor model for pricing temperature derivatives";"Andreas Groll, Brenda LÛpez-Cabrera and  Thilo Meyer-Brandis";"C11";"2014-01-13";"G19,   G29,   G22,   N23,   N5";"large panel variable use policy maker decide policy action therefore desirable include large information set model economic analysis survey method review accounting information large set variable vector autoregressive var model can do aggregate variable reduce parameter space manageable dimension factor model reduce space variable whereas large bayesian var model panel var reduce parameter space global var use mixed approach aggregate variable use parsimonious parametrisation method discuss survey although main emphasize factor model";"larg panel variabl us polici maker decid polici action therefor desir includ larg inform set model econom analysi survei method review account inform larg set variabl vector autoregress var model can done aggreg variabl reduc paramet space manag dimens factor model reduc space variabl wherea larg bayesian var model panel var reduc paramet space global var us mix approach aggreg variabl us parsimoni parametris method discuss survei although main emphas factor model"
"607";638;"2014-007";"Confidence Bands for Impulse Responses: Bonferroni versus Wald";"Helmut L¸tkepohl, Anna Staszewska-Bystrova and  Peter Winker";"C15";"2014-01-16";"C32";"consider noisy non-synchronous discrete observation continuous semimartingale functional stable central limit theorem establish high-frequency asymptotics setup onedimensional spectral estimator integrated volatility two-dimensional asynchronous observation bivariate spectral covolatility estimator multivariate local method moment result demonstrate local adaptivity smooth noise dilution fourier domain facilitate substantial efficiency gain compare previous approach particular derive asymptotic variance coincide benchmark semiparametric cram¬¥er-rao low bound consider estimator thus asymptotically efficient idealize sub-experiments feasible central limit theorem allow confidence provide";"consid noisi non-synchron discret observ continu semimartingal function stabl central limit theorem establish high-frequ asymptot setup onedimension spectral estim integr volatil two-dimension asynchron observ bivari spectral covolatil estim multivari local method moment result demonstr local adapt smooth nois dilut fourier domain facilit substanti effici gain compar previou approach particular deriv asymptot varianc coincid benchmark semiparametr cram¬¥er-rao lower bound consid estim thu asymptot effici ideal sub-experi feasibl central limit theorem allow confid provid"
"608";639;"2014-008";"Simultaneous Confidence Corridors and Variable Selection for Generalized Additive Models";"Shuzhuan Zheng, Rong Liu, Lijian Yang and  Wolfgang Karl H‰rdle";"B1";"2014-01-16";"C35,   C52,   C53,   G33";"analyze consistent two-factor model price temperature derivative incorporate forward look information available market specify model dynamics complete meteorological forecast curve two-factor model generalization nelson-siegel curve model allow factor mean-reversion stochastic mean structural change seasonality periodic pattern base outcome statistical analysis forecast datum conclude two-factor model capture well stylize feature temperature forecast curve particular functional principal component analysis reveal model re ects reasonably well dynamical structure forecast curve decompose shape tilt bend factor continue develop estimation procedure model derive explicit price temperature derivative calibrate market price risk mpr temperature future derivative cat hdd cdd trade chicago mercantile exchange (cme) factor model show behavior implied mpr future trade measurement period stable estimate obtain literature conrms least part irregularity mpr due irregular risk perception rather due information misspecification similar temperature derivative approach can use price non-tradable asset";"analyz consist two-factor model price temperatur deriv incorpor forward look inform avail market specifi model dynam complet meteorolog forecast curv two-factor model gener nelson-siegel curv model allow factor mean-revers stochast mean structur chang season period pattern base outcom statist analysi forecast data conclud two-factor model captur well styliz featur temperatur forecast curv particular function princip compon analysi reveal model re ect reason well dynam structur forecast curv decompos shape tilt bend factor continu develop estim procedur model deriv explicit price temperatur deriv calibr market price risk mpr temperatur futur deriv cat hdd cdd trade chicago mercantil exchang (cme) factor model show behavior impli mpr futur trade measur period stabl estim obtain literatur conrm least part irregular mpr due irregular risk percept rather due inform misspecif similar temperatur deriv approach can us price non-trad asset"
"609";640;"2014-009";"Structural Vector Autoregressions: Checking Identifying Long-run Restrictions via Heteroskedasticity";"Helmut L¸tkepohl and  Anton Velinov";"C15";"2014-01-20";"C32";"impulse response analysis estimation uncertainty typically display construct band around estimated impulse response function band may base frequentist bayesian method base joint distribution bayesian framework joint asymptotic distribution possibly construct bootstrap method frequentist framework often individual condence interval credibility set simply connect obtain band band know narrow joint condence content low desire instead joint distribution impulse response coecients take account map band show band typically rather conservative argue small band can often obtain use bonferroni method consideration equally important construct forecast band focus case impulse response study";"impuls respons analysi estim uncertainti typic displai construct band around estim impuls respons function band mai base frequentist bayesian method base joint distribut bayesian framework joint asymptot distribut possibli construct bootstrap method frequentist framework often individu condenc interv credibl set simpli connect obtain band band known narrow joint condenc content lower desir instead joint distribut impuls respons coecient taken account map band shown band typic rather conserv argu smaller band can often obtain us bonferroni method consider equal import construct forecast band focu case impuls respons studi"
"610";641;"2014-010";"Efficient Iterative Maximum Likelihood Estimation of High-Parameterized Time Series Models";"Nikolaus Hautsch, Ostap Okhrin and  Alexander Ristig";"B8B10";"2014-01-27";"C13,  C32,  C50";"spite widespread use generalize additive model gams well establish methodology simultaneous inference variable selection component gam doubt inference marginal component function selection essential additive statistical model end establish simultaneous confidence corridor sccs variable selection criterion spline-backfitted kernel smooth technique characterize global feature component sccs construct test shape extend bic additive model identity/ trivial link asymptotically consistent bic approach variable selection propose procedure examine simulation theoretical accuracy performance use forecast default probability listed japanese company";"spite widespread us gener addit model gam well establish methodologi simultan infer variabl select compon gam doubt infer margin compon function select essenti addit statist model end establish simultan confid corridor scc variabl select criteria spline-backfit kernel smooth techniqu character global featur compon scc construct test shape extend bic addit model identity/ trivial link asymptot consist bic approach variabl select propos procedur examin simul theoret accuraci perform us forecast default probabl list japanes compani"
"611";642;"2014-011";"Fiscal Devaluation in a Monetary Union";"Philipp Engler, Giovanni Ganelli, Juha Tervala and  Simon Voigts";"C7";"2014-01-27";"E32,  E62,  F32,  F41";"long-run restriction use extensively identify structural shock vector autoregressive var analysis restriction typically just-identifying can check utilize change volatility paper review contrast volatility model use purpose main approach use exogenously generate change unconditional residual covariance matrix change volatility model markov switching mechanism multivariate generalize autoregressive conditional heteroskedasticity garch model use change volatility check long-run identify restriction structural var analysis illustrate reconsider model identify fundamental component stock price";"long-run restrict us extens identifi structur shock vector autoregress var analysi restrict typic just-identifi can check util chang volatil paper review contrast volatil model us purpos main approach us exogen gener chang uncondit residu covari matrix chang volatil model markov switch mechan multivari gener autoregress condit heteroskedast garch model using chang volatil check long-run identifi restrict structur var analysi illustr reconsid model identifi fundament compon stock price"
"612";643;"2014-012";"Nonparametric Estimates for Conditional Quantiles of Time Series";"J¸rgen Franke, Peter Mwita and  Weining Wang";"Z";"2014-01-31";"C00,   C14,   C50,   C58";"propose iterative procedure efficiently estimate model complex log-likelihood function number parameter relative observation potentially high give consistent inefficient estimate sub-vectors parameter vector procedure yield computationally tractable consistent asymptotic efficient estimate parameter show asymptotic normality derive estimator's asymptotic covariance dependence number iteration step mitigate curse dimensionality high-parameterized model combine procedure penalization approach yield sparsity reduce model complexity small sample property estimator illustrate time series model simulation study empirical application use propose method estimate connectedness company extend approach diebold yilmaz high-dimensional non-gaussian setting";"propos iter procedur effici estim model complex log-likelihood function number paramet rel observ potenti high given consist ineffici estim sub-vector paramet vector procedur yield computation tractabl consist asymptot effici estim paramet show asymptot normal deriv estimator' asymptot covari depend number iter step mitig curs dimension high-parameter model combin procedur penal approach yield sparsiti reduc model complex small sampl properti estim illustr time seri model simul studi empir applic us propos method estim connected compani extend approach diebold yilmaz high-dimension non-gaussian set"
"613";644;"2014-013";"Product Market Deregulation and Employment Outcomes: Evidence from the German Retail Sector";"Charlotte Senftleben-Kˆnig";"A9";"2014-01-31";"J21,   L51,   L81";"onset economic crisis real ex-change rate greece ireland italy portugal spain appreciate relative rest euro area divergence competitiveness reflect emergence current account imbalance give exchange rate devaluation longer available monetary union potential way address imbalance fiscal devaluation use dsge model calibrate euro area investigate impact fiscal devaluation model revenue-neutral shift employer social contribution value added tax find fiscal devaluation carry southern european country strong positive eect output mild eect trade balance country addition negative effect central-northern country output weak";"onset econom crisi real ex-chang rate greec ireland itali portug spain appreci rel rest euro area diverg competit reflect emerg current account imbal given exchang rate devalu longer avail monetari union potenti wai address imbal fiscal devalu us dsge model calibr euro area investig impact fiscal devalu model revenue-neutr shift employ social contribut valu added tax find fiscal devalu carri southern european countri strong posit eect output mild eect trade balanc countri addit neg effect central-northern countri output weak"
"614";645;"2014-014";"Estimation procedures for exchangeable Marshall copulas with hydrological application";"Fabrizio Durante and  Ostap Okhrin";"B10";"2014-01-31";"C13,   C14";"consider problem estimate conditional quantile time series fytg time t give covariates xt xt can ei- ther exogenous variable lag variable yt conditional quantile estimate invert kernel estimate conditional distribution function prove asymptotic normality uni- form strong consistency performance estimate light heavy-tailed distribution innovation evaluate simulation study finally technique apply estimate var stock dax performance compare existing standard method use backtesting";"consid problem estim condit quantil time seri fytg time t given covari xt xt can ei- ther exogen variabl lag variabl yt condit quantil estim invert kernel estim condit distribut function prove asymptot normal uni- form strong consist perform estim light heavy-tail distribut innov evalu simul studi final techniqu appli estim var stock dax perform compar exist standard method us backtest"
"615";646;"2014-015";"Ladislaus von Bortkiewicz - statistician, economist, and a European intellectual";"Wolfgang Karl H‰rdle and  Annette B. Vogt";"B1";"2014-02-14";"N01,   D02,   B14,   B16";"paper investigate short- medium-term effect deregulation shopopening hour legislation retail employment germany legislative competence shift federal state level lead gradual deregulation shop opening restriction germany federal state paper exploit regional variation legislation order identify effect product market deregulation retail employment find robust evidence deregulation shop closing legislation negative effect retail employment considerable heterogeneity term type employment well establishment size employment loss pronounce small retail store almost exclusively bear full-time employee";"paper investig short- medium-term effect deregul shopopen hour legisl retail employ germani legisl compet shift feder state level lead gradual deregul shop open restrict germany<c2> feder state paper exploit region variat legisl order identifi effect product market deregul retail employ find robust evid deregul shop close legisl neg effect retail employ consider heterogen term type employ well establish size employ loss pronounc small retail store almost exclus born full-tim employe"
"616";647;"2014-016";"An Application of Principal Component Analysis on Multivariate Time-Stationary Spatio-Temporal Data";"Stephan Stahlschmidt, Wolfgang Karl H‰rdle and  Helmut Thome";"B1";"2014-02-19";"C31,   C33,   R11";"complex phenomenon environmental science can conveniently represent several inter-dependent random variable order describe situation copula-based model study last year paper consider novel family bivariate copula call exchangeable marshall copula copula describe positive upper tail association random variable specically inference procedure family exchangeable marshall copula introduce base estimation univariate generator moreover performance propose methodology show simulation study finally illustration describe propose procedure can useful hydrological application";"complex phenomena environment scienc can conveni repres sever inter-depend random variabl order describ situat copula-bas model studi last year paper consid novel famili bivari copula call exchang marshal copula copula describ posit upper tail associ random variabl specic infer procedur famili exchang marshal copula introduc base estim univari gener moreov perform propos methodologi shown simul studi final illustr describ propos procedur can us hydrolog applic"
"617";648;"2014-017";"The composition of government spending and the multiplier at the Zero Lower Bound";"Julien Albertini, Arthur Poirier and  Jordan Roulleau-Pasdeloup";"C7";"2014-02-19";"E31,   E32,   E52,   E62";"ladislaus von bortkiewicz @card@ @card@ european statistician scientific work cover theoretical economics stochastics mathematical statistic radiology today call cross disciplinary scientist clear view mathematical principle application field stand conflict mainstream economic school germany dawn 20th century many prominent student gumbel leontief freudenberg among carve path modern statistical thinking true european intellectual career path st petersburg via gottingen stra<c3>burg finally berliner universit√§t now humboldt-universit√§t zu berlin know precise calibration insurance claim apply time hardly know poisson distribution prussian horse kick child suicide datum propose simple solution marxian transformation problem write numerous article book mathematical treatment statistical include radiological physical datum article sketch life work point prominent role today's statistical thinking";"ladislau von bortkiewicz 1868 1931 european statistician scientif work cover theoret econom stochast mathemat statist radiologi todai call cross disciplinari scientist clear view mathemat principl applic field stood conflict mainstream econom school germani dawn 20th centuri mani promin student gumbel leontief freudenberg among carv path modern statist think true european intellectu career path st petersburg via gottingen stra<c3>burg final berlin universit√§t now humboldt-universit√§t zu berlin known precis calibr insur claim appli time hardli known poisson distribut prussian hors kick child suicid data propos simpl solut marxian transform problem wrote numer articl book mathemat treatment statist includ radiolog physic data articl sketch life work point promin role today' statist think"
"618";649;"2014-018";"Interacting Product and Labor Market Regulation and the Impact of Immigration on Native Wages";"Susanne Prantl and  Alexandra Spitz-Oener";"A9";"2014-02-19";"J61,   L50,   J3";"principal component analysis denote popular algorithmic technique dimension reduction factor extraction spatial variant propose account particularity spatial datum namely spatial heterogeneity spatial autocorrelation present novel approach transfer principal component analysis spatio-temporal realm approach name stpca allow dimension reduction attribute space strive preserve much data's variance maintain data's original structure spatio-temporal domain additionally spatial autocorrelation stpca exploit serial correlation present datum consequently take advantage particular feature spatial-temporal datum simulation study underline superior performance stpca compare original pca spatial variant application indicator economic deprivation urbanism demonstrate suitability practical use";"princip compon analysi denot popular algorithm techniqu dimens reduct factor extract spatial variant propos account particular spatial data name spatial heterogen spatial autocorrel present novel approach transfer princip compon analysi spatio-tempor realm approach name stpca allow dimens reduct attribut space strive preserv much data' varianc maintain data' origin structur spatio-tempor domain addition spatial autocorrel stpca exploit serial correl present data consequ take advantag particular featur spatial-tempor data simul studi underlin superior perform stpca compar origin pca spatial variant applic indic econom depriv urban demonstr suitabl practic us"
"619";650;"2014-019";"Unemployment benefits extensions at the zero lower bound on nominal interest rate";"Julien Albertini and  Arthur Poirier";"C7";"2014-02-19";"E24,   E31,   E32,   E43,   E5";"investigate size multiplier zlb new keynesian model range around +1.5 depend extent government spending productive substitutable private consumption";"investig size multipli zlb new keynesian model rang around +1.5 depend extent govern spend product substitut privat consumpt"
"620";651;"2014-020";"Modelling spatiotemporal variability of temperature";"Xiaofeng Cao, Ostap Okhrin, Martin Odening and  Matthias Ritter";"B10C11";"2014-02-25";"C14,  C53,  G32";"interact product labor market regulation alter impact immigration wage compete native worker focus large sudden unanticipated wave migration east west germany german reunification allow endogenous immigration compare native wage reaction across dierent segment west german labor market segment without product labor market regulation standard immigration model well apply segment product labor market regulation interact segment cover intermediate group worker nd wage compete native west germans respond negatively large influx similar east german worker segment almost free firm entry product market weak worker influence decision-making firm compete native worker insulate pressure firm entry regulation interact labor market institution imply strong influence worker decision-making profit-making firm";"interact product labor market regul alter impact immigr wage compet nativ worker focus larg sudden unanticip wave migrat east west germani german reunif allow endogen immigr compar nativ wage reaction across dierent segment west german labor market segment without product labor market regul standard immigr model best appli segment product labor market regul interact segment cover intermedi group worker nd wage compet nativ west german respond neg larg influx similar east german worker segment almost free firm entri product market weak worker influenc decision-mak firm compet nativ worker insul pressur firm entri regul interact labor market institut impli strong influenc worker decision-mak profit-mak firm"
"621";652;"2014-021";"Do Maternal Health Problems Influence Child's Worrying Status? Evidence from British Cohort Study";"Xianhua Dai, Wolfgang Karl H‰rdle and  Keming Yu";"B1";"2014-03-10";"C11,   C38,   C63";"paper investigate impact recent us unemployment benefit extension labor market dynamic nominal interest rate hold zero lower bound (zlb) use new keynesian model quantitative experiment suggest contrast existing literature ignore liquidity trap situation unemployment benefit expansion cause wage inflationary pressure curb increase real interest rate slightly reduce unemployment zlb outside zlb adverse effect mean unemployment insurance benefit adjust accord macroeconomic condition scope reduce unemployment furthermore zlb amplify labor market downturn unconstrained monetary policy rule i.e. negative interest rate reduce unemployment rate around percentage point trough recession";"paper investig impact recent us unemploy benefit extens labor market dynam nomin interest rate held zero lower bound (zlb) using new keynesian model quantit experi suggest contrast exist literatur ignor liquid trap situat unemploy benefit expans caus wage inflationari pressur curb increas real interest rate slightli reduc unemploy zlb outsid zlb advers effect mean unemploy insur benefit adjust accord macroeconom condit scope reduc unemploy furthermor zlb amplifi labor market downturn unconstrain monetari polici rule i.e. neg interest rate reduc unemploy rate around percentag point trough recess"
"622";653;"2014-022";"Nonparametric Test for a Constant Beta over a Fixed Time Interval";"Markus Reiﬂ, Viktor Todorov and  George Tauchen";"C12";"2014-03-10";"C14,   C32,   C58,   G10";"forecast temperature time space important precondition design weather derivative assessment hedge effectiveness index base weather insur-ance article show task can accomplish mean kriging technique moreover compare kriging dynamic semiparametric factor model dsfm recently develop analysis high dimensional financial datum apply method comprehensive temperature datum cover large area china assess performance term predict temperature index unobserved location result show dsfm perform bad standard kriging technique moreover show geographic basis risk inherent weather derivative can mitigate regional diversification";"forecast temperatur time space import precondit design weather deriv assess hedg effect index base weather insur- articl show task can accomplish mean krige techniqu moreov compar krige dynam semiparametr factor model dsfm recent develop analysi high dimension financi data appli method comprehens temperatur data cover larg area china assess perform term predict temperatur index unobserv locat result show dsfm perform wors standard krige techniqu moreov show geograph basi risk inher weather deriv can mitig region diversif"
"623";654;"2014-023";"Inflation Expectations Spillovers between the United States and Euro Area";"Aleksei Netsunajev and  Lars Winkelmann";"C14C15";"2014-03-18";"E31,  F42,  E52";"influence maternal health problem child's worry status important practice term intervention maternal health problem early influence child's worry status conventional method apply symmetric prior distribution normal distribution laplace distribituion regression coefficient may suitable median regression exhibit robustness outlier paper develop quantile regression linear panel datum model without heterogeneity bayesian point view examine influence maternal health problem child's worry status upon location-scale mixture representation asymmetric laplace error distribution paper provide posterior distribution can sample summarize markov chain monte carlo method apply british cohort study datum find different maternal health problem different influence child's worry status different quantiles addition apply stochastic search variable selection maternal health problem british cohort study datum find maternal nervous breakdown work among maternal health problem contribute influence child's worry status";"influenc matern health problem child' worri statu import practic term intervent matern health problem earli influenc child' worri statu convent method appli symmetr prior distribut normal distribut laplac distribituion regress coeffici mai suitabl median regress exhibit robust outlier paper develop quantil regress linear panel data model without heterogen bayesian point view examin influenc matern health problem child' worri statu upon location-scal mixtur represent asymmetr laplac error distribut paper provid posterior distribut can sampl summar markov chain mont carlo method apply british cohort studi data find differ matern health problem differ influenc child' worri statu differ quantil addit appli stochast search variabl select matern health problem british cohort studi data find matern nervou breakdown work among matern health problem contribut influenc child' worri statu"
"624";655;"2014-024";"Peer Effects and Studentsí Self-Control";"Berno Buechel, Lydia Mechtenberg and  Julia Petersen";"A8";"2014-04-01";"C93,  D85,  I21,  J24";"derive nonparametric test constant continuous beta fix interval time continuous beta define ratio continuous covariation asset observable risk factor e.g. market return continuous variation latter test base discrete observation bivariate it^o semimartingale mesh observation grid shrink zero rst form consistent asymptotically mixed normal estimate beta use observation within time interval null hypothesis beta constant use form estimate residual component asset return orthogonal martingale sense risk factor test base distinctive asymptotic behavior null alternative hypothesis sample covariation risk factor estimated residual component asset return block asymptotically shrink time span optimality test consider well document satisfactory finite sample property test simulated datum empirical application base 10-minute datum analyze time variation market beta asset period result suggest likely structural reason asset statistically nontrivial variation market beta even period short week hand rest asset analysis find evidence window constant beta week month statistically plausible";"deriv nonparametr test constant continu beta fix interv time continu beta defin ratio continu covari asset observ risk factor e.g. market return continu variat latter test base discret observ bivari it^o semimartingal mesh observ grid shrink zero rst form consist asymptot mix normal estim beta us observ within time interv null hypothesi beta constant using form estim residu compon asset return orthogon martingal sens risk factor test base distinct asymptot behavior null altern hypothesi sampl covari risk factor estim residu compon asset return block asymptot shrink time span optimal test consid well document satisfactori finit sampl properti test simul data empir applic base 10-minut data analyz time variat market beta asset period result suggest like structur reason asset statist nontrivi variat market beta even period short week hand rest asset analysi find evid window constant beta week month statist plausibl"
"625";656;"2014-025";"Is there a demand for multi-year crop insurance?";"Maria Osipenko, Zhiwei Shen and  Martin Odening";"B1C11";"2014-04-15";"D81,  G22,  Q14";"quantify spillovers inflation expectation united states us euro area ea base break-even inflation bei rate contrast previous study model us ea bei rate jointly structural vector autoregressive svar model svar approach allow identify us ea specific inflation expectation shock model heteroscedasticity datum able test identify restriction structural shock analyze time-varying spillovers adjust bei risk premia main result suggest spillovers inflation expectation increase time macroeconomic stress document significant impact european sovereign debt crisis us expectation finding contribute discussion weakening inflation control national central bank speak favor internationally coordinate policy action especially crisis time";"quantifi spillov inflat expect unite state us euro area ea base break-even inflat bei rate contrast previou studi model us ea bei rate jointli structur vector autoregress svar model svar approach allow identifi us ea specif inflat expect shock model heteroscedast data abl test identifi restrict structur shock analyz time-vari spillov adjust bei risk premia main result suggest spillov inflat expect increas time macroeconom stress document signific impact european sovereign debt crisi us expect find contribut discuss weaken inflat control nation central bank speak favor internation coordin polici action especi crisi time"
"626";657;"2014-026";"Credit Risk Calibration based on CDS Spreads";"Shih-Kang Chao, Wolfgang Karl H‰rdle and  Hien Pham-Thu";"B1";"2014-05-09";"G12,   G13,   G23";"conduct multi-wave field experiment study interaction peer effect selfcontrol among undergraduate student use behavioral measure self-control base whether student achieve study related goal set find self-control number talented friend increase student performance set test theoretical prediction battaglini b√©nabou tirole sufficiently self-controlled individual profit interaction peer find peer high self-control likely connect other high overall number friend high number talented friend moreover positive news self-controlled behavior peer increase student perseverance hence finding consistent model battaglini b√©nabou tirole addition find female student likely high self-control outperform male student reason female student low number talented friend male counterpart thereby profit less positive peer effect analyze time-varying spillovers adjust bei risk premia main result suggest spillovers inflation expectation increase time macroeconomic stress document significant impact european sovereign debt crisis us expectation finding contribute discussion weakening inflation control national central bank speak favor internationally coordinate policy action especially crisis time";"conduct multi-wav field experi studi interact peer effect selfcontrol among undergradu student us behavior measur self-control base whether student achiev studi relat goal set find self-control number talent friend increas student perform set test theoret predict battaglini b√©nabou tirol suffici self-control individu profit interact peer find peer high self-control like connect other higher overal number friend higher number talent friend moreov posit new self-control behavior peer increas student persever henc find consist model battaglini b√©nabou tirol addit find femal student like high self-control outperform male student reason femal student lower number talent friend male counterpart therebi profit less posit peer effect analyz time-vari spillov adjust bei risk premia main result suggest spillov inflat expect increas time macroeconom stress document signific impact european sovereign debt crisi us expect find contribut discuss weaken inflat control nation central bank speak favor internation coordin polici action especi crisi time"
"627";658;"2014-027";"Stale Forward Guidance";"Gunda-Alexandra Detmers and  Dieter Nautz";"C14";"2014-05-13";"E52,   E58";"paper adapt dynamic discrete choice model examine aggregate demand single- multi-year crop insurance contract show competitive insurance market heterogeneous risk averse farmer simultaneous demand insurance contract moreover introduction multi-year contract enhance market penetration insurance product use u.s. corn yield datum empirically assess potential multi-year crop insurance";"paper adapt dynam discret choic model examin aggreg demand single- multi-year crop insur contract show competit insur market heterogen risk avers farmer simultan demand insur contract moreov introduct multi-year contract enhanc market penetr insur product using u.s. corn yield data empir assess potenti multi-year crop insur"
"628";659;"2014-028";"Confidence Corridors for Multivariate Generalized Quantile Regression";"Shih-Kang Chao, Katharina Proksch, Holger Dette and  Wolfgang H‰rdle";"B1";"2014-05-16";"C2,   C12,   C14";"observe financial crisis cds spread tend increase simutaneously reaction common shock focus spillover effect trigger extreme event propose credit risk analysis tool apply credit default swap spread return concept 4covar suggest adrian brunnermeier (2011) interconnection mutual impact credit spread investigate base cds spread big derivative dealer market include factor identify determinant cds spread set explanatory variable equity return equity volatility implement variable selection technique least absolute shrinkage selection operator lasso result demonstrate improve performance cds spread var calculation enhancement significant pre-crisis period methodology tend overestimate risk turbulent period non-linear effect cds spread extreme event capture introduction partial linear model covar calculation";"observ financi crisi cds spread tend increas simutan reaction common shock focus spillov effect trigger extrem event propos credit risk analysi tool appli credit default swap spread return concept 4covar suggest adrian brunnermei (2011) interconnect mutual impact credit spread investig base cds spread biggest deriv dealer market includ factor identifi determin cds spread set explanatori variabl equiti return equiti volatil implement variabl select techniqu least absolut shrinkag select oper lasso result demonstr improv perform cds spread var calcul enhanc signific pre-crisi period methodologi tend overestim risk turbul period non-linear effect cds spread extrem event captur introduct partial linear model covar calcul"
"629";660;"2014-029";"Information Risk, Market Stress and Institutional Herding in Financial Markets: New Evidence Through the Lens of a Simulated Model";"Christopher Boortz, Stephanie Kremer, Simon Jurkatis and  Dieter Nautz";"C14";"2014-05-20";"D81,   D82,   G14";"increase number central bank manage market expectation via interest rate projection typically projection update quarterly thus may become stale new information enter market use datum new zealand investigate time-varying state-dependent effect interest rate projection market expectation interest rate uncertainty confirm stabilize effect fresh central bank announcement show interest rate uncertainty rise projection release moreover rate uncertainty importance macroeconomic news increase expectation deviate rate project central bank counterfactual analysis suggest efficiency projection improve central bank update projection whenever become stale";"increas number central bank manag market expect via interest rate project typic project updat quarterli thu mai becom stale new inform enter market us data new zealand investig time-vari state-depend effect interest rate project market expect interest rate uncertainti confirm stabil effect fresh central bank announc show interest rate uncertainti rise project releas moreov rate uncertainti import macroeconom new increas expect deviat rate project central bank counterfactu analysi suggest effici project improv central bank updat project whenev becom stale"
